representation,n_bags,positive_rate,n_features,split,status,roc_auc,pr_auc,accuracy,eval_seconds,n_excluded_bags,family,anomaly,prevalence,k_hop,n,n_centers,bag_nodes_median,bag_nodes_p90,run_id
pooled_max,800,0.66,33,2.0,ok,0.798,0.8972,0.7292,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,3.0,ok,0.8034,0.8861,0.7333,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,4.0,ok,0.8144,0.9045,0.7458,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,5.0,ok,0.793,0.8818,0.7125,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,6.0,ok,0.7516,0.864,0.6875,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,7.0,ok,0.7691,0.8622,0.7042,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,8.0,ok,0.8081,0.8966,0.7375,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
pooled_max,800,0.66,33,9.0,ok,0.7617,0.8676,0.6875,1.25,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,0.0,ok,0.794,0.8623,0.7417,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,1.0,ok,0.772,0.865,0.7,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,2.0,ok,0.7539,0.8715,0.7042,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,3.0,ok,0.7369,0.8285,0.7042,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,4.0,ok,0.7302,0.8517,0.6792,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,5.0,ok,0.7316,0.819,0.6917,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,6.0,ok,0.7734,0.8687,0.7167,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,7.0,ok,0.7642,0.847,0.7333,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,8.0,ok,0.741,0.8135,0.725,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
size_only,800,0.66,2,9.0,ok,0.7295,0.8459,0.675,0.57,,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,0.0,ok,0.9208,0.9517,0.7583,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,1.0,ok,0.9,0.9323,0.7417,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,2.0,ok,0.9394,0.9683,0.8875,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,3.0,ok,0.9698,0.9864,0.9125,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,4.0,ok,0.9492,0.9705,0.8958,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,5.0,ok,0.9408,0.9667,0.8792,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,6.0,ok,0.955,0.9804,0.7333,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,7.0,ok,0.9465,0.9743,0.8875,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,8.0,ok,0.9569,0.9804,0.825,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
node_oracle,800,0.66,33,9.0,ok,0.9305,0.9608,0.8333,0.97,0.0,ba,clique,0.01,2,3000,800,114.5,266.1,ba_clique_p0.01_k2
wasserstein,800,0.1437,16,0.0,ok,0.6113,0.276,0.8458,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,1.0,ok,0.5339,0.1907,0.8292,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,2.0,ok,0.4944,0.2826,0.8667,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,3.0,ok,0.5696,0.2852,0.85,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,4.0,ok,0.5974,0.3572,0.8708,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,5.0,ok,0.5295,0.2704,0.8542,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,6.0,ok,0.5503,0.2322,0.8458,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,7.0,ok,0.5796,0.2931,0.8667,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,8.0,ok,0.5463,0.2392,0.8292,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.1437,16,9.0,ok,0.5625,0.2344,0.8417,0.5,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,0.0,ok,0.6293,0.3098,0.8375,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,1.0,ok,0.552,0.175,0.825,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,2.0,ok,0.5084,0.2979,0.8708,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,3.0,ok,0.564,0.3235,0.8542,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,4.0,ok,0.5728,0.3332,0.8625,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,5.0,ok,0.4902,0.2719,0.8583,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,6.0,ok,0.5825,0.2929,0.8458,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,7.0,ok,0.5472,0.3192,0.8667,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,8.0,ok,0.5468,0.2727,0.8417,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_all,800,0.1437,99,9.0,ok,0.5704,0.3045,0.8583,1.11,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,0.0,ok,0.6359,0.317,0.8542,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,1.0,ok,0.5556,0.1961,0.8292,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,2.0,ok,0.5069,0.3038,0.8708,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,3.0,ok,0.5635,0.3075,0.8542,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,4.0,ok,0.5796,0.3926,0.875,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,5.0,ok,0.4781,0.2649,0.85,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,6.0,ok,0.5318,0.2601,0.8333,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,7.0,ok,0.5518,0.3236,0.875,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,8.0,ok,0.5383,0.2653,0.8417,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
pooled_max,800,0.1437,33,9.0,ok,0.5563,0.2693,0.8458,0.61,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,0.0,ok,0.5737,0.2827,0.8375,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,1.0,ok,0.5627,0.2219,0.8417,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,2.0,ok,0.5353,0.2218,0.8375,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,3.0,ok,0.5722,0.2966,0.8583,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,4.0,ok,0.5348,0.2772,0.8583,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,5.0,ok,0.5369,0.2742,0.8333,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,6.0,ok,0.571,0.2299,0.825,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,7.0,ok,0.572,0.2977,0.8667,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,8.0,ok,0.5594,0.2361,0.8417,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
size_only,800,0.1437,2,9.0,ok,0.5553,0.2649,0.8542,0.39,,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,0.0,ok,0.9463,0.7888,0.9375,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,1.0,ok,0.8592,0.7582,0.9417,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,2.0,ok,0.9693,0.88,0.9375,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,3.0,ok,0.9586,0.8528,0.925,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,4.0,ok,0.9149,0.8312,0.9625,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,5.0,ok,0.864,0.757,0.9458,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,6.0,ok,0.8935,0.7957,0.9542,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,7.0,ok,0.9302,0.8723,0.9708,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,8.0,ok,0.8913,0.7413,0.9292,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
node_oracle,800,0.1437,33,9.0,ok,0.9637,0.8396,0.9542,0.92,0.0,ba,clique,0.02,1,3000,800,7.0,14.100000000000023,ba_clique_p0.02_k1
wasserstein,800,0.835,16,0.0,ok,0.7357,0.9339,0.8083,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,1.0,ok,0.6727,0.9112,0.8083,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,2.0,ok,0.773,0.9453,0.8167,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,3.0,ok,0.7739,0.9411,0.8083,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,4.0,ok,0.7355,0.9392,0.7583,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,5.0,ok,0.7392,0.9397,0.8042,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,6.0,ok,0.7361,0.933,0.825,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,7.0,ok,0.688,0.9138,0.8083,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,8.0,ok,0.7378,0.9371,0.8125,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.835,16,9.0,ok,0.6965,0.923,0.8083,0.75,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,0.0,ok,0.7476,0.9346,0.8042,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,1.0,ok,0.7369,0.9338,0.8292,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,2.0,ok,0.73,0.9322,0.8125,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,3.0,ok,0.7675,0.9443,0.8417,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,4.0,ok,0.7479,0.9437,0.8083,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,5.0,ok,0.749,0.9404,0.825,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,6.0,ok,0.7734,0.9488,0.8167,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,7.0,ok,0.76,0.9391,0.8375,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,8.0,ok,0.7368,0.9317,0.8042,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_all,800,0.835,99,9.0,ok,0.706,0.9283,0.8083,2.76,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,0.0,ok,0.7616,0.9432,0.8167,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,1.0,ok,0.7126,0.9206,0.8083,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,2.0,ok,0.7276,0.9384,0.7792,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,3.0,ok,0.7992,0.952,0.8333,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,4.0,ok,0.7542,0.9439,0.8042,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,5.0,ok,0.7742,0.9497,0.8042,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,6.0,ok,0.7358,0.9401,0.8042,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,7.0,ok,0.7489,0.9393,0.7917,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,8.0,ok,0.7584,0.9389,0.825,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
pooled_max,800,0.835,33,9.0,ok,0.7056,0.9233,0.7958,1.16,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,0.0,ok,0.7285,0.9361,0.8,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,1.0,ok,0.6813,0.9267,0.7708,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,2.0,ok,0.6592,0.8931,0.7917,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,3.0,ok,0.6938,0.9302,0.7667,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,4.0,ok,0.7374,0.9385,0.8083,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,5.0,ok,0.7366,0.9398,0.7792,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,6.0,ok,0.6921,0.9241,0.7958,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,7.0,ok,0.725,0.9309,0.8125,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,8.0,ok,0.7491,0.9354,0.8042,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
size_only,800,0.835,2,9.0,ok,0.6185,0.8841,0.7917,0.5,,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,0.0,ok,0.9692,0.9909,0.9333,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,1.0,ok,0.9928,0.9984,0.9292,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,2.0,ok,0.9798,0.9943,0.9458,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,3.0,ok,0.9838,0.9969,0.9542,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,4.0,ok,0.9863,0.9968,0.7917,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,5.0,ok,0.9813,0.9961,0.9333,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,6.0,ok,0.9698,0.9937,0.9292,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,7.0,ok,0.9782,0.9955,0.9042,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,8.0,ok,0.9929,0.9984,0.9583,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
node_oracle,800,0.835,33,9.0,ok,0.9616,0.989,0.9042,0.97,0.0,ba,clique,0.02,2,3000,800,115.0,268.20000000000005,ba_clique_p0.02_k2
wasserstein,800,0.3513,16,0.0,ok,0.7225,0.6741,0.7333,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,1.0,ok,0.685,0.6269,0.7417,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,2.0,ok,0.705,0.6002,0.7208,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,3.0,ok,0.6831,0.6425,0.7542,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,4.0,ok,0.7353,0.6331,0.7167,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,5.0,ok,0.7242,0.6793,0.7583,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,6.0,ok,0.6936,0.6211,0.7375,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,7.0,ok,0.6536,0.5789,0.6917,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,8.0,ok,0.7417,0.6866,0.75,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
wasserstein,800,0.3513,16,9.0,ok,0.697,0.6244,0.7333,0.48,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,0.0,ok,0.7065,0.6425,0.7167,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,1.0,ok,0.6789,0.6402,0.7333,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,2.0,ok,0.6966,0.6262,0.7208,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,3.0,ok,0.6799,0.6363,0.7542,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,4.0,ok,0.7186,0.6345,0.7125,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,5.0,ok,0.6832,0.6496,0.7583,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,6.0,ok,0.6621,0.6152,0.7292,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,7.0,ok,0.6499,0.5723,0.6792,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,8.0,ok,0.7314,0.6727,0.7583,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_all,800,0.3513,99,9.0,ok,0.6823,0.6123,0.7125,1.11,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,0.0,ok,0.7275,0.6601,0.7375,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,1.0,ok,0.6848,0.6277,0.7458,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,2.0,ok,0.7255,0.6409,0.7375,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,3.0,ok,0.682,0.6241,0.75,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,4.0,ok,0.7368,0.6306,0.7208,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,5.0,ok,0.7195,0.66,0.7375,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,6.0,ok,0.6939,0.6388,0.75,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,7.0,ok,0.6666,0.5978,0.6958,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,8.0,ok,0.7349,0.6842,0.7583,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
pooled_max,800,0.3513,33,9.0,ok,0.6872,0.6185,0.7083,0.6,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,0.0,ok,0.7318,0.6745,0.7542,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,1.0,ok,0.6846,0.6417,0.7458,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,2.0,ok,0.687,0.6257,0.7208,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,3.0,ok,0.6609,0.5978,0.7375,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,4.0,ok,0.7062,0.6164,0.7042,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,5.0,ok,0.7417,0.6866,0.7667,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,6.0,ok,0.6893,0.6107,0.7333,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,7.0,ok,0.6693,0.5954,0.7083,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,8.0,ok,0.738,0.6817,0.7458,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
size_only,800,0.3513,2,9.0,ok,0.673,0.6066,0.725,0.38,,ba,clique,0.05,1,3000,800,7.0,16.0,ba_clique_p0.05_k1
